index,Unnamed: 0,Unnamed: 1,Unnamed: 2,date_time,amplitude,phase,activity
57,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,7:36:06,"[69.85699678629192, 1.0, 0.0, 0.0, 0.0, 0.0, 38.118237105091836, 29.017236257093817, 32.38826948140329, 33.015148038438355, 31.575306807693888, 33.95585369269929, 29.274562336608895, 26.92582403567252, 25.079872407968907, 24.351591323771842, 26.30589287593181, 30.4138126514911, 27.294688127912362, 26.1725046566048, 23.53720459187964, 25.0, 23.021728866442675, 21.02379604162864, 25.709920264364882, 23.08679276123039, 22.090722034374522, 20.024984394500787, 18.24828759089466, 22.0, 21.02379604162864, 23.0, 0.0, 23.021728866442675, 19.026297590440446, 20.0, 19.0, 19.1049731745428, 19.235384061671343, 20.024984394500787, 16.0, 18.110770276274835, 15.033296378372908, 22.20360331117452, 17.0, 18.110770276274835, 21.02379604162864, 17.029386365926403, 21.02379604162864, 16.0312195418814, 14.560219778561036, 17.11724276862369, 15.033296378372908, 16.0312195418814, 16.492422502470642, 19.1049731745428, 20.223748416156685, 18.24828759089466, 16.492422502470642, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.729182211992406, 1.5707963267948966, 0.0, 0.0, 0.0, 0.0, 1.492012365805753, 1.5363272257953886, 1.4157995848709557, 1.5405025668761214, 1.379611867197882, 1.332960399337446, 1.433730152484709, 1.3078015951139772, 1.4909663410826592, 1.2360594894780819, 1.4181469983996315, 1.4056476493802699, 1.423717971406494, 1.4559197213779975, 1.356735643231075, 1.5707963267948966, 1.6142472221864275, 1.5232132235179132, 1.3352513460740332, 1.4840579881189115, 1.4801364395941514, 1.6207547225168393, 1.4056476493802699, 1.5707963267948966, 1.5232132235179132, 1.5707963267948966, 0.0, 1.5273454314033659, 1.5182132651839548, 1.5707963267948966, 1.5707963267948966, 1.6756732655251305, 1.4141944498128813, 1.6207547225168393, 1.5707963267948966, 1.6814535479687922, 1.5042281630190728, 1.7063240407803975, 1.5707963267948966, 1.460139105621001, 1.6183794300718801, 1.6295521495106193, 1.6183794300718801, 1.5083775167989393, 1.849095985800008, 1.4536875822280324, 1.5042281630190728, 1.633215136790854, 1.8157749899217608, 1.4659193880646628, 1.719686274404394, 1.4056476493802699, 1.3258176636680326, 0.0, 0.0, 0.0, 0.0, 0.0]",
58,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,7:36:07,"[69.85699678629192, 1.0, 0.0, 0.0, 0.0, 0.0, 30.01666203960727, 31.144823004794873, 29.410882339705484, 32.01562118716424, 27.51363298439521, 29.120439557122072, 23.769728648009426, 24.351591323771842, 23.769728648009426, 21.587033144922902, 24.515301344262525, 25.632011235952593, 19.924858845171276, 23.769728648009426, 20.615528128088304, 22.561028345356956, 22.80350850198276, 19.4164878389476, 23.40939982143925, 18.0, 22.02271554554524, 21.213203435596427, 21.213203435596427, 24.186773244895647, 24.331050121192877, 21.37755832643195, 0.0, 20.396078054371138, 21.213203435596427, 23.021728866442675, 18.24828759089466, 22.02271554554524, 23.194827009486403, 22.02271554554524, 19.026297590440446, 19.235384061671343, 20.09975124224178, 21.213203435596427, 20.0, 17.0, 20.0, 17.11724276862369, 21.02379604162864, 16.0312195418814, 16.278820596099706, 22.20360331117452, 17.11724276862369, 18.027756377319946, 22.80350850198276, 19.4164878389476, 19.313207915827967, 20.396078054371138, 23.53720459187964, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.729182211992406, 1.5707963267948966, 0.0, 0.0, 0.0, 0.0, 1.5374753309166493, 1.4743225516123097, 1.2597980461893556, 1.3182420510168371, 1.237552025683224, 1.2924966677897853, 1.3156139361740782, 1.2360594894780819, 1.3156139361740782, 1.3370531459259951, 1.3654009376051293, 1.2120256565243244, 1.2649174553900444, 1.3156139361740782, 1.3258176636680326, 1.3473197256542635, 1.3045442776439713, 1.3633001003596938, 1.2220253232109897, 1.5707963267948966, 1.5253730473733196, 1.4288992721907328, 1.4288992721907328, 1.446441332248135, 1.4056476493802699, 1.382574821490126, 0.0, 1.373400766945016, 1.4288992721907328, 1.5273454314033659, 1.4056476493802699, 1.5253730473733196, 1.4410937896389846, 1.6162196062164735, 1.5182132651839548, 1.4141944498128813, 1.4711276743037347, 1.4288992721907328, 1.5707963267948966, 1.5707963267948966, 1.5707963267948966, 1.4536875822280324, 1.5232132235179132, 1.5083775167989393, 1.7561442767905915, 1.7063240407803975, 1.687905071361761, 1.6262948320406134, 1.837048375945822, 1.7782925532300993, 1.941687615607559, 1.7681918866447774, 1.784857010358718, 0.0, 0.0, 0.0, 0.0, 0.0]",
59,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,7:36:10,"[69.85699678629192, 1.0, 0.0, 0.0, 0.0, 0.0, 26.90724809414742, 30.479501308256342, 30.479501308256342, 27.018512172212592, 29.832867780352597, 25.80697580112788, 24.698178070456937, 24.698178070456937, 25.238858928247925, 23.021728866442675, 27.459060435491963, 26.40075756488817, 24.758836806279895, 25.612496949731394, 23.600847442411894, 26.627053911388696, 25.238858928247925, 22.20360331117452, 23.853720883753127, 22.360679774997898, 23.706539182259394, 24.413111231467404, 22.47220505424423, 25.0, 25.553864678361276, 24.596747752497688, 0.0, 26.0, 23.853720883753127, 22.360679774997898, 21.95449840010015, 19.697715603592208, 20.12461179749811, 19.235384061671343, 23.40939982143925, 19.697715603592208, 16.76305461424021, 18.027756377319946, 15.652475842498529, 13.892443989449804, 16.55294535724685, 14.560219778561036, 15.0, 12.206555615733702, 14.866068747318506, 14.142135623730951, 12.806248474865697, 15.620499351813308, 16.278820596099706, 19.1049731745428, 15.0, 16.64331697709324, 15.620499351813308, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.729182211992406, 1.5707963267948966, 0.0, 0.0, 0.0, 0.0, -0.83798122500839, -0.8550527371260165, -0.8550527371260165, -0.8902751021276822, -0.8803498697402047, -0.9505468408120752, -1.0164888305933455, -1.0164888305933455, -0.982793723247329, -0.9707461133931431, -0.992894389832651, -0.9197196053504169, -0.8139618212362083, -0.8960553845713439, -0.9357695914045828, -0.9723774333163594, -0.982793723247329, -0.9453112865556675, -0.9944211062037129, -1.1071487177940904, -1.0882830317724197, -0.960070362405688, -1.0074800653029286, -0.9272952180016122, -1.0370881351556351, -1.1071487177940904, 0.0, -1.176005207095135, -0.9944211062037129, -1.1071487177940904, -1.0460005551447893, -1.1525719972156676, -1.1071487177940904, -1.0838970949836275, -1.2220253232109897, -1.1525719972156676, -1.2679114584199251, -1.2315037123408519, -1.1071487177940904, -1.042721878368537, -1.1341691669813554, -1.2924966677897853, -0.9272952180016122, -0.960070362405688, -0.7378150601204649, -0.7853981633974483, -0.6747409422235526, -0.8760580505981934, -0.7419472680059175, -0.7483780475235183, -0.6435011087932844, -0.5713374798336268, -0.6947382761967031, 0.0, 0.0, 0.0, 0.0, 0.0]",
60,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,7:36:10,"[69.85699678629192, 1.0, 0.0, 0.0, 0.0, 0.0, 21.470910553583888, 25.0, 25.495097567963924, 19.4164878389476, 23.194827009486403, 23.0, 21.095023109728988, 15.297058540778355, 21.02379604162864, 21.0, 19.1049731745428, 19.235384061671343, 20.396078054371138, 19.1049731745428, 20.615528128088304, 21.840329667841555, 19.026297590440446, 16.1245154965971, 20.396078054371138, 15.033296378372908, 17.46424919657298, 24.698178070456937, 16.55294535724685, 21.840329667841555, 19.6468827043885, 18.24828759089466, 0.0, 22.47220505424423, 21.18962010041709, 14.317821063276353, 11.40175425099138, 18.439088914585774, 12.206555615733702, 5.0, 18.973665961010276, 34.438350715445125, 17.46424919657298, 9.0, 12.529964086141668, 15.231546211727817, 12.041594578792296, 10.295630140987, 10.770329614269007, 12.041594578792296, 8.94427190999916, 10.63014581273465, 10.44030650891055, 12.529964086141668, 10.770329614269007, 8.48528137423857, 15.132745950421556, 12.529964086141668, 15.297058540778355, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.729182211992406, 1.5707963267948966, 0.0, 0.0, 0.0, 0.0, 0.4844779290370232, 0.0, 0.44610554894340365, -0.20749622643520266, 0.1297025371559121, 0.0, -0.09495170634275632, 0.19739555984988075, 0.047583103276983396, 0.0, 0.10487693873023389, 0.48689923181126904, 0.19739555984988075, 0.10487693873023389, 0.39852244566642026, 0.27829965900511133, 0.05258306161094172, 0.12435499454676144, 0.19739555984988075, 0.06656816377582381, 0.4124104415973873, 0.372987721800061, 0.43662715981354133, 0.27829965900511133, 0.25732371497108864, 0.16514867741462683, 0.0, 0.36397895650964407, 0.33667481938672716, 0.43240777557053783, 0.2662520491509254, 0.8621700546672264, 0.960070362405688, 0.6435011087932844, -0.3217505543966422, -0.45066132608063364, -0.4124104415973873, 0.0, 0.4993467216801301, 0.40489178628508343, 0.7266423406817256, 0.507098504392337, 0.3805063771123649, 0.844153986113171, 1.1071487177940904, 0.7188299996216245, 1.2793395323170296, 1.0714496051147666, 1.1902899496825317, 0.7853981633974483, 1.4382447944982226, 1.0714496051147666, 1.373400766945016, 0.0, 0.0, 0.0, 0.0, 0.0]",
61,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,7:36:12,"[69.85699678629192, 1.0, 0.0, 0.0, 0.0, 0.0, 29.698484809834994, 29.0, 26.248809496813376, 24.041630560342615, 26.076809620810597, 24.08318915758459, 22.02271554554524, 21.93171219946131, 21.633307652783937, 21.2602916254693, 21.400934559032695, 21.213203435596427, 22.20360331117452, 19.1049731745428, 21.93171219946131, 24.839484696748443, 21.2602916254693, 21.2602916254693, 23.345235059857504, 23.430749027719962, 21.213203435596427, 23.430749027719962, 17.69180601295413, 20.615528128088304, 23.430749027719962, 19.79898987322333, 0.0, 22.02271554554524, 19.235384061671343, 20.808652046684813, 19.849433241279208, 19.79898987322333, 20.518284528683193, 17.69180601295413, 17.029386365926403, 15.556349186104045, 17.029386365926403, 16.401219466856727, 13.601470508735444, 14.422205101855956, 14.142135623730951, 14.212670403551895, 15.811388300841896, 14.7648230602334, 13.92838827718412, 12.649110640673518, 13.0, 11.661903789690601, 11.704699910719626, 17.08800749063506, 18.027756377319946, 16.76305461424021, 16.15549442140351, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.729182211992406, 1.5707963267948966, 0.0, 0.0, 0.0, 0.0, 0.7853981633974483, 0.7610127542247298, 0.7044940642422177, 0.7853981633974483, 0.5667292175235064, 0.7266423406817256, 0.6889243882148613, 0.7531512809621944, 0.5880026035475675, 0.7188299996216245, 0.9179496956941223, 0.7853981633974483, 0.9453112865556675, 0.7483780475235183, 0.8176450458327023, 0.870903457075653, 0.7188299996216245, 0.7188299996216245, 0.7551044034786732, 0.6947382761967031, 0.7853981633974483, 0.6947382761967031, 0.8253768505207384, 0.8884797719201485, 0.6947382761967031, 0.7853981633974483, 0.0, 0.8818719385800352, 0.48689923181126904, 0.6146629519221655, 0.8567056281827387, 0.7853981633974483, 0.7509290623979403, 0.8253768505207384, 0.702256931509007, 0.7853981633974483, 0.702256931509007, 0.6556956262415362, 0.9420000403794636, 0.982793723247329, 0.7853981633974483, 0.8850668158886104, 0.9652516631899266, 1.0768549578753155, 1.2036224929766774, 1.2490457723982544, 1.176005207095135, 1.0303768265243125, 1.2220253232109897, 1.2120256565243244, 0.982793723247329, 1.2679114584199251, 1.1902899496825317, 0.0, 0.0, 0.0, 0.0, 0.0]",
62,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,7:36:14,"[69.85699678629192, 1.0, 0.0, 0.0, 0.0, 0.0, 30.01666203960727, 30.01666203960727, 28.071337695236398, 30.14962686336267, 28.0178514522438, 28.160255680657446, 23.194827009486403, 28.442925306655784, 24.186773244895647, 27.16615541441225, 25.96150997149434, 28.0, 25.495097567963924, 23.53720459187964, 26.30589287593181, 26.019223662515376, 21.587033144922902, 21.37755832643195, 22.20360331117452, 26.30589287593181, 17.26267650163207, 20.09975124224178, 21.540659228538015, 21.02379604162864, 22.090722034374522, 22.360679774997898, 0.0, 18.439088914585774, 19.026297590440446, 18.24828759089466, 17.11724276862369, 15.297058540778355, 17.11724276862369, 17.26267650163207, 16.1245154965971, 15.033296378372908, 16.0312195418814, 17.029386365926403, 14.317821063276353, 13.038404810405298, 13.038404810405298, 14.317821063276353, 13.601470508735444, 13.341664064126334, 13.152946437965905, 8.06225774829855, 14.142135623730951, 13.416407864998739, 12.649110640673518, 15.264337522473747, 17.08800749063506, 14.035668847618199, 12.083045973594572, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.729182211992406, 1.5707963267948966, 0.0, 0.0, 0.0, 0.0, 1.6041173226731438, 1.5374753309166493, 1.4994888620096063, 1.4711276743037347, 1.5350972141155728, 1.464060654145761, 1.4410937896389846, 1.39408747072486, 1.446441332248135, 1.460139105621001, 1.297787623708186, 1.5707963267948966, 1.373400766945016, 1.356735643231075, 1.4181469983996315, 1.6092389168160846, 1.3370531459259951, 1.382574821490126, 1.4352686128093959, 1.4181469983996315, 1.396124127786657, 1.4711276743037347, 1.1902899496825317, 1.5232132235179132, 1.4801364395941514, 1.3909428270024184, 0.0, 1.3521273809209546, 1.6233793884058383, 1.4056476493802699, 1.4536875822280324, 1.373400766945016, 1.4536875822280324, 1.7454685258031364, 1.446441332248135, 1.6373644905707205, 1.633215136790854, 1.512040504079174, 1.7818896600176433, 1.6475682180646747, 1.6475682180646747, 1.7818896600176433, 1.8692952583810758, 1.7975951748487824, 1.7234456551901618, 1.695151321341658, 1.7126933813990606, 2.0344439357957027, 1.892546881191539, 2.1224513093234436, 1.9295669970654687, 1.642103791580187, 1.9974238199217726, 0.0, 0.0, 0.0, 0.0, 0.0]",
63,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,7:36:14,"[69.85699678629192, 1.0, 0.0, 0.0, 0.0, 0.0, 30.23243291566195, 27.730849247724095, 28.30194339616981, 25.553864678361276, 28.635642126552707, 25.079872407968907, 24.698178070456937, 24.351591323771842, 24.351591323771842, 23.706539182259394, 23.769728648009426, 28.844410203711913, 24.698178070456937, 21.470910553583888, 22.47220505424423, 23.853720883753127, 19.72308292331602, 18.35755975068582, 18.027756377319946, 21.095023109728988, 18.439088914585774, 20.248456731316587, 19.209372712298546, 17.804493814764857, 20.615528128088304, 18.601075237738275, 0.0, 18.439088914585774, 18.027756377319946, 14.422205101855956, 15.264337522473747, 14.866068747318506, 13.45362404707371, 13.892443989449804, 15.0, 14.212670403551895, 12.206555615733702, 15.0, 10.816653826391969, 14.317821063276353, 15.620499351813308, 10.0, 11.313708498984761, 14.7648230602334, 13.92838827718412, 12.529964086141668, 13.892443989449804, 12.083045973594572, 12.083045973594572, 15.264337522473747, 11.40175425099138, 16.55294535724685, 12.206555615733702, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.729182211992406, 1.5707963267948966, 0.0, 0.0, 0.0, 0.0, 2.167972984887574, 2.0183163019520665, 2.129395642138459, 2.104504518434158, 2.0032041023654346, 1.9809236673363877, 1.9437840485949576, 1.9055331641117113, 1.9055331641117113, 2.0533096218173736, 1.9591150449673627, 2.158798930342464, 1.9437840485949576, 2.05527425583192, 2.1341125882868646, 2.14717154738608, 2.1025203940537023, 2.0831857871056343, 2.158798930342464, 2.1193457292454245, 2.279422598922567, 2.1451011569695986, 2.2455372690184494, 2.2367655641740063, 2.2531128816696446, 2.20354516179708, 0.0, 2.279422598922567, 2.158798930342464, 2.158798930342464, 2.1224513093234436, 2.3086113869153615, 2.3036114285814033, 2.0988707752212563, 2.214297435588181, 2.256525837701183, 2.5308666892005847, 2.498091544796509, 2.5535900500422257, 2.7091848780192556, 2.44685437739309, 2.214297435588181, 2.356194490192345, 2.647651284670212, 2.774418819771574, 2.642245931909663, 2.6135182051634334, 2.714965160462917, 2.714965160462917, 2.5899376710612465, 2.4805494847391065, 2.704965493776252, 2.5308666892005847, 0.0, 0.0, 0.0, 0.0, 0.0]",
64,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,7:36:16,"[69.85699678629192, 1.0, 0.0, 0.0, 0.0, 0.0, 28.42534080710379, 22.02271554554524, 19.4164878389476, 23.600847442411894, 17.4928556845359, 21.633307652783937, 19.4164878389476, 11.40175425099138, 11.40175425099138, 15.620499351813308, 19.4164878389476, 13.92838827718412, 19.1049731745428, 15.620499351813308, 17.204650534085253, 12.206555615733702, 10.816653826391969, 9.055385138137417, 7.211102550927978, 8.602325267042627, 9.848857801796104, 7.615773105863909, 5.385164807134504, 6.324555320336759, 5.385164807134504, 7.211102550927978, 0.0, 3.1622776601683795, 1.4142135623730951, 5.0990195135927845, 5.656854249492381, 6.4031242374328485, 8.06225774829855, 5.0990195135927845, 4.242640687119285, 8.06225774829855, 5.0990195135927845, 2.23606797749979, 4.47213595499958, 2.23606797749979, 3.0, 2.23606797749979, 5.385164807134504, 5.830951894845301, 5.385164807134504, 3.605551275463989, 8.246211251235321, 9.219544457292887, 8.246211251235321, 8.246211251235321, 1.0, 5.0990195135927845, 7.211102550927978, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.729182211992406, 1.5707963267948966, 0.0, 0.0, 0.0, 0.0, 0.6857295109062863, 0.6889243882148613, 0.9685089806599324, 0.6350267353903137, 1.0303768265243125, 0.982793723247329, 0.9685089806599324, 0.9097531579442097, 0.6610431688506869, 0.8760580505981934, 0.9685089806599324, 1.2036224929766774, 0.8224182792713783, 0.6947382761967031, 0.6202494859828215, 0.960070362405688, 0.5880026035475675, 1.460139105621001, 0.5880026035475675, 0.9505468408120752, 0.4182243295792291, 0.40489178628508343, 0.3805063771123649, 1.2490457723982544, 1.1902899496825317, 0.5880026035475675, 0.0, -2.819842099193151, 2.356194490192345, 1.7681918866447774, 2.356194490192345, 2.2455372690184494, 2.0899424410414196, 1.7681918866447774, 0.7853981633974483, 1.446441332248135, 1.373400766945016, 1.1071487177940904, 2.677945044588987, -2.677945044588987, -1.5707963267948966, -0.4636476090008061, -1.9513027039072615, 2.601173153319209, -2.761086276477428, -2.5535900500422257, -2.896613990462929, 2.922923707715851, 2.896613990462929, 2.896613990462929, -1.5707963267948966, -2.9441970937399127, 2.158798930342464, 0.0, 0.0, 0.0, 0.0, 0.0]",
65,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,7:36:17,"[69.85699678629192, 1.0, 0.0, 0.0, 0.0, 0.0, 32.64965543462902, 34.655446902326915, 32.802438933713454, 32.55764119219941, 29.832867780352597, 31.827660925679098, 30.610455730027933, 25.80697580112788, 27.80287754891569, 28.844410203711913, 23.600847442411894, 24.08318915758459, 24.041630560342615, 21.633307652783937, 24.758836806279895, 20.615528128088304, 21.095023109728988, 20.591260281974, 21.213203435596427, 18.439088914585774, 18.027756377319946, 17.69180601295413, 20.0, 18.384776310850235, 20.0, 21.400934559032695, 0.0, 19.1049731745428, 16.278820596099706, 17.204650534085253, 18.439088914585774, 14.866068747318506, 15.620499351813308, 17.804493814764857, 17.029386365926403, 19.209372712298546, 13.601470508735444, 17.4928556845359, 12.083045973594572, 17.0, 16.97056274847714, 14.212670403551895, 15.556349186104045, 13.45362404707371, 10.63014581273465, 14.142135623730951, 13.601470508735444, 13.416407864998739, 12.727922061357855, 15.264337522473747, 12.041594578792296, 8.246211251235321, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.729182211992406, 1.5707963267948966, 0.0, 0.0, 0.0, 0.0, 2.44293282886833, 2.376599820878883, 2.485897027348257, 2.312743594800814, 2.2612427838495885, 2.333975924865626, 2.2404352724715344, 2.191045812777718, 2.2286849319771065, 2.158798930342464, 2.2058230621852104, 2.4149503129080676, 2.356194490192345, 2.158798930342464, 2.327630832353585, 2.2531128816696446, 2.1193457292454245, 2.0778948311872334, 2.356194490192345, 2.279422598922567, 2.158798930342464, 2.316215803069055, 2.214297435588181, 2.356194490192345, 2.214297435588181, 2.488746022489019, 0.0, 2.3191743743184148, 2.312743594800814, 2.5213431676069717, 2.279422598922567, 2.403777593469328, 2.2655346029916, 2.4756234162106834, 2.439335722080786, 2.2455372690184494, 2.5127963671743605, 2.1112158270654806, 1.9974238199217726, 2.060753653048625, 2.356194490192345, 2.455863142683507, 2.356194490192345, 2.3036114285814033, 2.4227626539681686, 2.356194490192345, 2.5127963671743605, 2.0344439357957027, 2.356194490192345, 2.5899376710612465, 3.058451421701352, 1.8157749899217608, 2.214297435588181, 0.0, 0.0, 0.0, 0.0, 0.0]",
66,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,7:36:17,"[69.85699678629192, 1.0, 0.0, 0.0, 0.0, 0.0, 11.40175425099138, 13.416407864998739, 12.083045973594572, 12.649110640673518, 10.0, 10.816653826391969, 10.770329614269007, 10.295630140987, 10.295630140987, 8.54400374531753, 8.602325267042627, 10.0, 7.211102550927978, 8.06225774829855, 8.602325267042627, 5.385164807134504, 8.94427190999916, 5.830951894845301, 8.246211251235321, 7.615773105863909, 8.54400374531753, 7.280109889280518, 7.615773105863909, 7.0710678118654755, 8.246211251235321, 6.082762530298219, 0.0, 6.324555320336759, 6.324555320336759, 7.0, 6.0, 5.0990195135927845, 5.0, 7.0, 5.0, 6.082762530298219, 5.0, 5.0990195135927845, 6.082762530298219, 5.0, 4.123105625617661, 4.123105625617661, 4.47213595499958, 5.0, 4.0, 6.082762530298219, 5.0, 3.1622776601683795, 3.605551275463989, 4.0, 3.0, 7.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.729182211992406, 1.5707963267948966, 0.0, 0.0, 0.0, 0.0, 1.3045442776439713, 1.1071487177940904, 1.1441688336680205, 1.2490457723982544, 0.9272952180016122, 0.982793723247329, 1.1902899496825317, 1.0636978224025597, 1.0636978224025597, 1.2120256565243244, 0.9505468408120752, 0.9272952180016122, 0.982793723247329, 1.0516502125483738, 0.9505468408120752, 1.1902899496825317, 1.1071487177940904, 1.0303768265243125, 1.3258176636680326, 1.1659045405098132, 1.2120256565243244, 1.2924966677897853, 1.1659045405098132, 1.4288992721907328, 1.3258176636680326, 1.4056476493802699, 0.0, 1.2490457723982544, 1.2490457723982544, 1.5707963267948966, 1.5707963267948966, 1.373400766945016, 1.5707963267948966, 1.5707963267948966, 1.5707963267948966, 1.4056476493802699, 1.5707963267948966, 1.373400766945016, 1.4056476493802699, 1.5707963267948966, 1.3258176636680326, 1.3258176636680326, 1.1071487177940904, 1.5707963267948966, 1.5707963267948966, 1.7359450042095235, 1.5707963267948966, 1.892546881191539, 2.158798930342464, 1.5707963267948966, 1.5707963267948966, 1.5707963267948966, 1.5707963267948966, 0.0, 0.0, 0.0, 0.0, 0.0]",
67,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,7:36:17,"[69.85699678629192, 1.0, 0.0, 0.0, 0.0, 0.0, 11.661903789690601, 10.816653826391969, 10.816653826391969, 12.083045973594572, 11.661903789690601, 10.0, 10.63014581273465, 9.219544457292887, 8.48528137423857, 8.602325267042627, 11.40175425099138, 8.48528137423857, 8.602325267042627, 8.48528137423857, 7.0710678118654755, 6.4031242374328485, 6.4031242374328485, 7.211102550927978, 6.4031242374328485, 5.830951894845301, 6.4031242374328485, 5.830951894845301, 6.4031242374328485, 7.211102550927978, 6.4031242374328485, 8.602325267042627, 0.0, 6.4031242374328485, 5.830951894845301, 6.4031242374328485, 5.830951894845301, 5.0, 5.656854249492381, 6.708203932499369, 7.211102550927978, 6.324555320336759, 5.0, 5.656854249492381, 3.605551275463989, 5.0, 5.830951894845301, 4.242640687119285, 5.0, 4.47213595499958, 4.242640687119285, 4.0, 2.23606797749979, 3.605551275463989, 1.0, 5.656854249492381, 6.4031242374328485, 4.242640687119285, 5.830951894845301, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.729182211992406, 1.5707963267948966, 0.0, 0.0, 0.0, 0.0, 1.0303768265243125, 0.982793723247329, 0.982793723247329, 1.1441688336680205, 1.0303768265243125, 0.9272952180016122, 0.8519663271732721, 0.8621700546672264, 0.7853981633974483, 0.6202494859828215, 0.6610431688506869, 0.7853981633974483, 0.6202494859828215, 0.7853981633974483, 0.7853981633974483, 0.8960553845713439, 0.6747409422235526, 0.982793723247329, 0.6747409422235526, 1.0303768265243125, 0.8960553845713439, 1.0303768265243125, 0.8960553845713439, 0.982793723247329, 0.8960553845713439, 0.9505468408120752, 0.0, 0.8960553845713439, 1.0303768265243125, 0.8960553845713439, 1.0303768265243125, 0.9272952180016122, 0.7853981633974483, 1.1071487177940904, 0.982793723247329, 1.2490457723982544, 0.9272952180016122, 0.7853981633974483, 0.982793723247329, 0.9272952180016122, 1.0303768265243125, 0.7853981633974483, 0.9272952180016122, 1.1071487177940904, 0.7853981633974483, 1.5707963267948966, 1.1071487177940904, 0.982793723247329, 0.0, 0.7853981633974483, 0.8960553845713439, 0.7853981633974483, 1.0303768265243125, 0.0, 0.0, 0.0, 0.0, 0.0]",
68,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,7:36:19,"[69.85699678629192, 1.0, 0.0, 0.0, 0.0, 0.0, 31.76476034853718, 33.28663395418648, 36.61966684720111, 31.906112267087632, 29.068883707497267, 27.313000567495326, 22.20360331117452, 26.076809620810597, 27.018512172212592, 25.298221281347036, 21.93171219946131, 26.627053911388696, 25.612496949731394, 21.02379604162864, 28.30194339616981, 19.235384061671343, 18.439088914585774, 17.88854381999832, 22.360679774997898, 19.79898987322333, 22.67156809750927, 17.46424919657298, 20.808652046684813, 19.4164878389476, 18.027756377319946, 17.88854381999832, 0.0, 20.248456731316587, 15.231546211727817, 17.0, 11.704699910719626, 19.235384061671343, 15.652475842498529, 18.601075237738275, 13.038404810405298, 14.212670403551895, 13.0, 12.083045973594572, 13.0, 13.45362404707371, 10.63014581273465, 12.083045973594572, 11.40175425099138, 12.649110640673518, 14.142135623730951, 9.899494936611665, 12.083045973594572, 21.213203435596427, 16.278820596099706, 15.620499351813308, 17.69180601295413, 15.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.729182211992406, 1.5707963267948966, 0.0, 0.0, 0.0, 0.0, -1.0789871508061981, -0.9994588469612699, -0.960070362405688, -1.0088747645380813, -1.1071487177940904, -1.1562894522101106, -0.9453112865556675, -1.0040671092713902, -0.8902751021276822, -1.2490457723982544, -1.1479424006619559, -0.9723774333163594, -0.8960553845713439, -1.1284221038181517, -1.0121970114513341, -1.0838970949836275, -0.8621700546672264, -1.1071487177940904, -1.1071487177940904, -0.7853981633974483, -0.8478169733934057, -1.1583858851975093, -0.9561333748727311, -0.9685089806599324, -1.2315037123408519, -1.1071487177940904, 0.0, -0.9964914966201949, -1.1659045405098132, -1.0808390005411683, -1.2220253232109897, -1.0838970949836275, -1.1071487177940904, -0.9380474917927135, -1.0040671092713902, -0.8850668158886104, -1.176005207095135, -1.1441688336680205, -1.176005207095135, -0.83798122500839, -0.8519663271732721, -0.4266274931268761, -0.6610431688506869, -0.3217505543966422, -0.7853981633974483, -0.7853981633974483, -0.4266274931268761, -0.7853981633974483, -0.7419472680059175, -0.8760580505981934, -0.8253768505207384, -0.6435011087932844, -0.9272952180016122, 0.0, 0.0, 0.0, 0.0, 0.0]",
