,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,epoch,date_time
20,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-80,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,33089868,0,28,0,0,33.4882,128,[28 -64 1 0 0 0 0 0 0 0 0 0 31 8 28 10 30 9 32 9 29 8 30 12 29 11 21 12 23 12 24 6 25 11 22 7 23 10 21 8 18 11 22 8 17 6 16 8 15 8 15 9 12 9 16 7 13 4 11 5 14 4 13 3 0 0 10 2 14 6 12 2 10 1 10 0 12 -1 12 -3 11 -4 13 -1 12 -2 13 -4 9 -2 11 -4 12 1 10 -4 10 -4 11 -7 10 -8 10 -7 13 -9 12 -8 14 -7 11 -8 10 -8 15 -10 16 -10 0 0 0 0 0 0 0 0 0 0 ],1690356919,2023-07-26 07:35:19
21,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-79,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,35009597,0,28,0,0,35.4079,128,[28 -64 1 0 0 0 0 0 0 0 0 0 24 19 21 22 21 20 21 19 18 23 19 16 17 18 16 15 17 18 14 20 15 17 18 15 17 18 17 13 18 10 18 15 17 14 16 7 17 10 17 11 16 10 16 11 18 14 18 15 18 12 18 13 0 0 15 14 15 14 18 12 13 13 13 8 14 10 7 11 12 7 11 10 10 9 8 9 5 5 5 6 11 8 7 6 11 3 3 5 6 1 2 5 6 -5 7 -1 6 -1 6 -4 3 -5 7 -8 9 -9 0 0 0 0 0 0 0 0 0 0 ],1690356921,2023-07-26 07:35:21
22,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-79,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,35013078,0,28,0,0,35.4374,128,[28 -64 1 0 0 0 0 0 0 0 0 0 -32 10 -30 8 -34 10 -33 10 -33 8 -28 6 -29 8 -27 5 -28 6 -29 7 -28 5 -26 9 -25 7 -26 6 -25 7 -23 10 -24 9 -24 5 -26 8 -25 8 -24 7 -26 8 -22 8 -26 8 -24 10 -25 5 0 0 -26 6 -23 5 -20 5 -20 4 -17 4 -17 3 -19 3 -17 -2 -18 -1 -15 -1 -14 2 -13 2 -12 -2 -9 -1 -10 1 -9 1 -7 0 -5 -2 -7 2 -4 4 -6 6 -1 5 -4 6 -2 11 -2 14 1 15 0 0 0 0 0 0 0 0 0 0 ],1690356921,2023-07-26 07:35:21
23,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-82,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,35963575,0,28,0,0,36.3619,128,[28 -64 1 0 0 0 0 0 0 0 0 0 -31 -1 -27 1 -30 -2 -27 2 -32 -5 -27 2 -22 8 -22 2 -27 6 -27 5 -24 5 -25 7 -27 4 -23 2 -24 0 -27 5 -29 3 -21 0 -23 4 -21 4 -26 -1 -20 -2 -24 -3 -19 -4 -15 -2 -16 -4 0 0 -19 -5 -16 -2 -14 -2 -14 -2 -12 0 -6 -1 -8 -1 -10 -2 -5 1 -7 -3 -6 2 -8 3 -9 0 -7 0 -11 0 -9 3 -5 3 -10 3 -5 6 -12 2 -11 4 -10 6 -12 5 -17 6 -19 8 -17 6 0 0 0 0 0 0 0 0 0 0 ],1690356922,2023-07-26 07:35:22
24,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-77,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,36931659,0,28,0,0,37.3299,128,[28 -64 1 0 0 0 0 0 0 0 0 0 19 -3 20 0 19 0 18 0 19 1 18 0 17 0 12 3 17 1 14 2 17 2 15 -1 15 -2 15 -1 13 0 13 -1 14 -1 14 -1 12 0 13 0 16 -1 14 -2 14 0 14 0 14 -2 15 2 0 0 14 2 12 0 12 0 11 0 10 0 10 -2 8 -2 9 -2 8 -2 9 -1 8 -2 8 -4 9 -4 9 -4 9 -4 9 -4 8 -6 7 -6 10 -6 8 -6 8 -6 8 -6 7 -5 8 -8 8 -6 9 -7 0 0 0 0 0 0 0 0 0 0 ],1690356923,2023-07-26 07:35:23
25,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-79,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,37887510,0,28,0,0,38.2858,128,[28 -64 1 0 0 0 0 0 0 0 0 0 28 -6 28 -8 26 -6 27 -4 26 -2 20 0 26 -3 21 1 25 -2 20 -5 19 -5 22 -2 20 -7 19 -7 23 -1 22 -3 22 -3 19 -1 23 -1 22 -4 20 -1 23 -2 19 0 18 2 21 -1 17 0 0 0 14 2 20 1 21 -1 18 2 14 -5 17 -1 21 -3 18 -3 18 -2 16 -2 19 -4 18 -1 22 -1 19 -2 22 0 18 2 19 -1 18 -3 14 -2 15 -1 17 -2 15 -6 17 -3 17 -2 20 -6 20 -3 0 0 0 0 0 0 0 0 0 0 ],1690356924,2023-07-26 07:35:24
26,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-82,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,39803480,0,28,0,0,40.2018,128,[28 -64 1 0 0 0 0 0 0 0 0 0 -17 -20 -22 -20 -15 -22 -18 -20 -15 -19 -17 -22 -14 -18 -14 -12 -17 -19 -19 -15 -18 -22 -17 -20 -25 -16 -17 -16 -14 -21 -14 -18 -17 -16 -12 -17 -16 -17 -9 -20 -13 -14 -11 -16 -13 -11 -8 -13 -8 -13 -7 -11 0 0 -8 -9 -10 -7 -10 -8 -9 -7 -5 -3 -9 -4 -8 -2 -10 1 -11 1 -13 0 -13 -1 -8 0 -13 0 -14 0 -16 -2 -16 1 -15 0 -17 1 -16 7 -17 4 -19 0 -18 0 -20 1 -19 1 -19 5 -22 1 0 0 0 0 0 0 0 0 0 0 ],1690356926,2023-07-26 07:35:26
27,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-87,11,1,1,1,1,1,0,0,0,0,-97,0,6,1,39809043,0,157,0,0,40.2382,384,[-99 -48 9 0 0 0 0 0 0 0 0 0 -10 11 -12 9 -8 11 -12 15 -6 12 -12 9 -11 9 -14 11 -7 13 -9 12 -13 18 -11 14 -13 10 -13 10 -10 10 -9 9 -14 8 -10 5 -13 7 -12 7 -10 4 -9 4 -10 2 -5 2 -9 2 -8 5 0 0 -8 4 -7 4 -4 1 -3 5 -4 4 -1 7 -2 7 -1 5 -5 2 1 7 -2 9 1 7 -3 5 -2 10 0 6 -3 10 0 8 1 8 0 7 -2 10 -1 15 0 12 -3 12 2 12 -5 11 -2 10 0 0 0 0 0 0 0 0 0 0 ],1690356926,2023-07-26 07:35:26
28,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-82,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,40768715,0,28,0,0,41.167,128,[28 -64 1 0 0 0 0 0 0 0 0 0 27 -19 24 -18 25 -15 29 -21 25 -17 26 -15 24 -18 21 -11 20 -16 22 -13 18 -13 22 -10 19 -9 19 -11 21 -15 21 -14 21 -14 17 -10 23 -11 17 -10 11 -10 14 -15 11 -12 12 -11 13 -11 20 -13 0 0 8 -8 13 -12 10 -12 9 -10 12 -9 9 -11 5 -11 8 -8 3 -14 1 -8 8 -14 6 -17 10 -12 5 -9 4 -12 2 -9 0 -14 4 -13 -2 -10 -6 -16 1 -18 -1 -17 -4 -15 -3 -23 -3 -18 -2 -22 0 0 0 0 0 0 0 0 0 0 ],1690356927,2023-07-26 07:35:27
29,CSI_DATA,AP,C8:F0:9E:F2:C2:EC,-81,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,42685050,0,28,0,0,43.0833,128,[28 -64 1 0 0 0 0 0 0 0 0 0 -15 -22 -17 -22 -17 -25 -16 -20 -13 -22 -11 -24 -10 -21 -8 -21 -11 -20 -8 -22 -10 -25 -11 -25 -14 -21 -10 -22 -7 -20 -6 -21 -6 -21 -3 -21 -5 -24 -2 -21 -5 -19 -4 -19 -6 -15 -6 -16 -7 -18 -9 -15 0 0 -8 -16 -7 -16 -10 -12 -4 -13 -8 -12 -4 -14 -7 -11 -7 -14 -10 -15 -10 -14 -6 -14 -9 -14 -10 -12 -10 -10 -9 -12 -6 -18 -9 -13 -8 -12 -11 -12 -10 -9 -12 -10 -10 -9 -15 -9 -9 -9 -13 -9 -10 -12 0 0 0 0 0 0 0 0 0 0 ],1690356929,2023-07-26 07:35:29
