,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
1575,-61.8770897442601,-61.8770897442601,-62.199822094954946,-62.52002282089211,-62.61914228023228,-62.71014478296619,-65.29418337094489,-63.08191843762432,-63.057360224041915,-63.03894156385512,-63.031916372734635,-63.02629621983825,-63.03933902458088,-63.04232390507066,-63.0918092736715,-63.12634092436807,-63.21333742600477,-63.2824183943816,-63.39492953142714,-63.50744066847267,-63.61507457341531,-63.72270847835797,-63.82864922528116,-63.88111407622132,-63.93357892716146,-63.9860437781016,-63.9860437781016,-64.03850862904176,-64.0388848863794,-64.0945489025908,-64.08706736630306,-64.13042745633771,-64.17566883306066,-64.22091020978358,-64.20611826365237,-64.19132631752115,-64.2365676942441,-64.26758553387725,-64.21970343108691,-64.14497003579376,-64.12537447973037,-64.09665033276777,-64.01715989857772,-63.937669464387646,-63.895532484475815,-63.83447852552872,-63.738311555048156,-63.59141194771247,-63.54168101795019,-63.44733324698727,-63.352985476024365,-63.179216656656784,-63.03909122709503,-62.916088694954894,-62.79263980168365,-62.73721586760951,-62.644289726222745,-62.615575859062474,-62.50292930084772,-62.43445780174834,-62.33175055309927,-62.30321239072989,-62.33175055309927,-62.24613606599113
1576,-61.74811119662727,-61.74811119662727,-62.282622961636854,-62.39104420803412,-62.54533068607948,-62.6134381034498,-65.25752966025728,-63.121527256476725,-63.1253463233026,-63.146247768436886,-63.162504447985775,-63.21704922614466,-63.21114036541674,-63.26876535913184,-63.32331292226321,-63.39871062619054,-63.39721046856905,-63.45317961910073,-63.51565517458384,-63.59955706627163,-63.68345895795942,-63.72582141512743,-63.809723306815215,-63.89362519850302,-64.0180260869352,-64.0603885441032,-64.13539672313433,-64.21296649318228,-64.26184985030375,-64.30096908683701,-64.32322898627321,-64.31150656192136,-64.38853600702168,-64.42765524355492,-64.35876133047537,-64.3810212299116,-64.40328112934782,-64.41853227101348,-64.38806046824384,-64.35107689957013,-64.32926673428379,-64.31056623430295,-64.19087899449391,-64.10531094239522,-64.00728400194276,-63.9092570614903,-63.764729607021515,-63.637803235682625,-63.561586460516516,-63.43886917133409,-63.29911854172495,-63.20387567864626,-63.085323729027415,-62.92428376970497,-62.79087610212366,-62.728568281064504,-62.70880914726098,-62.616975240918826,-62.49453003246263,-62.4161077686566,-62.341057724014284,-62.15919651485479,-62.017569815842855,-62.017569815842855
1577,-61.86169384342119,-61.86169384342119,-62.39125634328294,-62.53352204522764,-62.60574068509006,-62.71746042944884,-65.24391682963157,-63.08923406333265,-63.07651832606374,-63.12510715434397,-63.11123123746688,-63.16330754523286,-63.101258463021225,-63.151749443145604,-63.208810813922184,-63.20881080759021,-63.25598987491865,-63.28753666259856,-63.36166945305807,-63.437886211953355,-63.560603475834185,-63.57155922502604,-63.71130982706289,-63.73894211253687,-63.76657439801083,-63.885386240439615,-63.95304556597059,-64.00178790506331,-64.0307030270653,-64.00017589395134,-63.990427098361664,-64.09415852860799,-64.10210191558218,-64.1463358682384,-64.19056982089461,-64.17220421109631,-64.21067473118448,-64.24914525127264,-64.20156757209709,-64.2032347397889,-64.1779288768319,-64.10734781092079,-64.07439151053326,-64.00546390673877,-63.9365363029443,-63.851685734842306,-63.766835166740336,-63.6329783794439,-63.555663931412674,-63.45875392731809,-63.370116450100454,-63.2263812402086,-63.08384739897936,-62.99200645680196,-62.85572971592067,-62.789657312911146,-62.70706680914923,-62.67088790316173,-62.61599855715451,-62.539153472744395,-62.42388584612924,-62.38785715442817,-62.30979292771299,-62.08761393419353
1578,-61.40995639131398,-61.40995639131398,-62.047181260533904,-62.365793695143864,-62.528686318731026,-62.721891934560496,-65.35850843751832,-63.422895144362734,-63.434040855737,-63.476743175511075,-63.455973326430176,-63.4621346662013,-63.48173023871806,-63.501325811234814,-63.582676238405256,-63.61326034551288,-63.76057989097709,-63.71109451800894,-63.84217774407322,-63.86398791115867,-63.98367516200642,-64.08058519381834,-64.17749522563027,-64.27440525744218,-64.27440525744218,-64.32369785318983,-64.32369785318983,-64.42060788500176,-64.37714794059913,-64.46803530724816,-64.44537623873615,-64.51514384487987,-64.52215437450076,-64.59192198064446,-64.65370206109606,-64.66071259071694,-64.66772312033783,-64.70134711650604,-64.63245645023774,-64.57362145792199,-64.56768566150353,-64.47856585789492,-64.5231479847466,-64.39640340585711,-64.38182138815378,-64.24486888857689,-64.12205380758942,-63.97528660670931,-63.9062056612244,-63.81602901497498,-63.71171495013616,-63.55917754914329,-63.32941958656071,-63.21450696084871,-63.04391314282113,-63.02876384612575,-62.99215545201975,-62.945087516740614,-62.882330269701754,-62.79447012384735,-62.6980234515393,-62.6980234515393,-62.6980234515393,-62.6980234515393
1579,-58.884584387672035,-58.884584387672035,-59.91016111853486,-60.42294948396626,-60.83240570874473,-60.96369185708786,-63.946482087863366,-62.04602821994478,-61.99631347818522,-61.95902742186555,-61.97340593427756,-62.03258153333557,-62.04961485154469,-62.066648169753805,-62.0327898852031,-62.12729381780853,-62.12729381780853,-62.20451437583161,-62.28173493385467,-62.41128336831728,-62.44946302574577,-62.49229777048538,-62.5784839314756,-62.70632766731414,-62.89341431418624,-62.93624905892584,-62.93624905892585,-62.945742190625765,-62.99857681093324,-63.00449771090749,-63.12205739794339,-63.12797829791766,-63.24757151935834,-63.20720622505668,-63.10101547405111,-63.10693637402538,-63.15453053484717,-63.261542297772024,-63.234739005220206,-63.21380512197835,-63.10800140364604,-63.08706752040418,-62.90872016476717,-62.90339135479032,-62.760723867468435,-62.73978998422658,-62.63657050502725,-62.47987518393514,-62.40916172759472,-62.2722547392177,-62.17207055401518,-62.06406299056768,-61.96045422332834,-61.78613199974858,-61.72334119191612,-61.59955036439528,-61.554329837412126,-61.49618915986236,-61.364491551697796,-61.34371211087068,-61.312542949630014,-61.16426293113049,-61.12125082846758,-60.99221452047884
1580,-60.593636925407395,-60.593636925407395,-63.325491587969424,-63.53893961871602,-63.51256722218079,-63.42036260369489,-66.35668837631066,-64.55429284860452,-64.55318121283882,-64.50644398751514,-64.51089592204065,-64.4593490958502,-64.01025658791023,-63.96567445599093,-64.1141671154581,-64.27544654270432,-64.19364794811666,-64.45389939656398,-64.48844867981067,-64.59425241479252,-64.71075799116392,-64.78680029908035,-64.93486281135634,-65.05071699525121,-65.22131078664101,-65.2848446206348,-65.48784766157536,-65.34880065948094,-65.3995558182331,-65.39623930307728,-65.37093128921543,-65.42111144303374,-65.38832189645022,-65.45407643050473,-65.33028230745943,-65.36098485340796,-65.41699541797306,-65.47300598253818,-65.51389544268892,-65.51688031640023,-65.4922328987579,-65.49521777246922,-65.40148944988746,-65.37684203224511,-65.28311370966335,-65.2614718023206,-65.14752847996877,-65.0335851576169,-64.90260849733565,-64.77172037539239,-64.63862209879531,-64.56954119385588,-64.49896005314059,-64.35929800748588,-64.28871686677056,-64.17997696710347,-64.13095734033728,-64.0679321059236,-63.98389846003871,-63.99499022377724,-64.01715325601964,-63.840700404231384,-63.840700404231384,-63.840700404231384
1581,-60.53168135438895,-60.53168135438895,-61.766560843413195,-62.45246510276757,-62.864007658380196,-63.0385110573948,-66.11056566343728,-64.44389896224855,-64.39724597638435,-64.44107086295509,-64.55004516678102,-64.53589908317973,-64.55312553411038,-64.54296617910414,-64.52043292302544,-64.6379728902552,-64.67183115583671,-64.62553118094606,-64.6422829068305,-64.66171145636736,-64.68448867051912,-64.82562475292607,-64.96676083533302,-65.0908635761468,-65.22734021803305,-65.22734021803305,-65.30069196104029,-65.43716860292652,-65.56520452324683,-65.64381354264543,-65.61850552692125,-65.59957959181774,-65.55534564099003,-65.53003762526583,-65.47402706810976,-65.45799405028237,-65.61651348355352,-65.45948104828192,-65.32526574957363,-65.34229908674799,-65.38210963807408,-65.33170013663361,-65.23797177634037,-65.14424341604713,-65.13540999147288,-65.0896525344866,-64.87070877693469,-64.95279504266442,-65.05859874885921,-64.8883370319714,-64.77040319154295,-64.66758431326996,-64.54585069400954,-64.50912788874109,-64.41514243504234,-64.40742981732973,-64.32621073465107,-64.22178619977852,-64.0628563792171,-64.05196206670622,-63.90480090679152,-63.833958561798205,-64.11732794177148,-64.11732794177148
1582,-61.425937400059425,-61.425937400059425,-61.975399267434874,-62.364941347968525,-62.41831335207422,-62.56622709293145,-65.20284361472788,-63.18197611904028,-63.229821866464704,-63.28908180837084,-63.33517287429783,-63.33541679800345,-63.361745708920296,-63.39470205590162,-63.530636210171224,-63.586369736387745,-63.682536766930994,-63.71716023776814,-63.82204684520783,-63.85077099615576,-63.93695709852519,-64.04519013152273,-64.16800516292813,-64.23826829953066,-64.29573025095218,-64.37671725380513,-64.43417920522664,-64.4898603434213,-64.48142677875609,-64.5948091371302,-64.578606916677,-64.64434488281374,-64.67095840538371,-64.72049415106726,-64.74710767363723,-64.69892736777996,-64.72554089034992,-64.7417431456467,-64.67041094816565,-64.59912617643623,-64.6137082062033,-64.54242343447387,-64.49176866354662,-64.34396700884759,-64.26441281148732,-64.19383173692458,-64.06666008302774,-63.93593414998344,-63.85894237375551,-63.75491907268465,-63.62419313964036,-63.45076628133968,-63.277339423038995,-63.20659138128176,-63.10265556783048,-63.05477645430392,-62.99492756239572,-62.95727387008695,-62.90706894700859,-62.83678205469888,-62.731351716234315,-62.78697967622617,-62.89823559620985,-62.97038402042253
1583,-61.307545681117254,-61.307545681117254,-62.096113439972775,-62.49039731940053,-62.67201868606922,-62.79309959718168,-65.54212084195746,-63.467810282114414,-63.41210114069241,-63.45368085024151,-63.50024416155083,-63.53749481059829,-63.503414987816214,-63.469335165034146,-63.51675981496228,-63.57356484040024,-63.61166936314554,-63.70054017464186,-63.780030610628366,-63.86101771274167,-63.92920363136095,-63.99738954998024,-64.12616923080103,-64.2549489116218,-64.3861186967413,-64.44492423985078,-64.50372978296024,-64.55181145879976,-64.62726265955247,-64.59914502948628,-64.6553783249178,-64.6434629168401,-64.67379010669872,-64.70411729655734,-64.67175549028823,-64.70937575790825,-64.74699602552828,-64.77360947919539,-64.7649377561281,-64.77951972645613,-64.6644517630624,-64.63774911245818,-64.59316697486864,-64.5485848372791,-64.42659050836764,-64.35530574963546,-64.20750414915338,-64.08033254849886,-63.953160947844346,-63.8499414849518,-63.80045612283309,-63.696432851133885,-63.56570695829206,-63.43498106545023,-63.312263743704634,-63.21581030861884,-63.19088956694901,-63.1588486133735,-63.11612734193949,-63.056317561931884,-62.966602891920466,-62.9087665417324,-62.79309384135625,-62.44607574022778
1584,-61.80157644600208,-61.80157644600208,-62.18108638642297,-62.439800236656886,-62.55332827251916,-62.629013629760685,-65.19935161252272,-63.063349255766276,-63.103731228796754,-63.13401770856962,-63.15757385950407,-63.17641878025163,-63.21701046022313,-63.27155804665314,-63.31431005407942,-63.31840077144204,-63.3937984950111,-63.44976763697004,-63.53366951467965,-63.617571392389266,-63.70147327009887,-63.74301272856678,-63.79105856332533,-63.83342098256702,-63.908429117951485,-64.02209854339961,-64.09966826618738,-64.13148053592067,-64.12552927945899,-64.1646485056213,-64.15292611727862,-64.18827308364894,-64.25037306112421,-64.27263299087606,-64.29489292062793,-64.3171528503798,-64.30029355396934,-64.3663863458298,-64.34647563538277,-64.26090763310776,-64.22109708388722,-64.1812865346667,-64.13200195453592,-64.03397499853585,-63.952624578785205,-63.85459762278515,-63.71007012832737,-63.53664320748025,-63.41392591007078,-63.339793051118626,-63.28061390827024,-63.1755390249373,-63.04935408622954,-62.91594641266052,-62.778065407839144,-62.70839360294994,-62.6794295199106,-62.642189984574294,-62.59253727079255,-62.52302347149811,-62.38136848229701,-62.298262635243674,-62.132050941136995,-62.193066966122416
1585,-61.89835627075241,-61.89835627075241,-62.27786627404314,-62.46762127568851,-62.560352531620836,-62.70255337942473,-65.24406755904131,-63.08938484167938,-63.037682095842555,-63.056274803822554,-63.05412056104002,-63.052397166814,-63.098897676344464,-63.14539818587491,-63.20245956793282,-63.211292943681315,-63.295986578976375,-63.30861635270268,-63.43480123516995,-63.49398025003177,-63.58922303270323,-63.68446581537468,-63.71209806861184,-63.76084037556835,-63.80958268252486,-63.858324989481375,-63.87943504320073,-63.94709433805561,-63.94240321500686,-63.98663716028557,-64.00741549032054,-64.02819382035553,-64.09011994857717,-64.12859046155508,-64.16706097453299,-64.20553148751091,-64.24400200048882,-64.23666274555005,-64.20532258609957,-64.18828928558916,-64.17125598507877,-64.15422268456838,-64.12126641940935,-63.987409658509456,-63.90702878131898,-63.77716250315187,-63.6967816259614,-63.60814413891934,-63.51950665187727,-63.375771395384014,-63.23203613889076,-63.088300882397505,-62.94576699443776,-62.90293223368538,-62.763270202359664,-62.73286841588578,-62.63300943157265,-62.57531273885095,-62.498383815222006,-62.484333809111874,-62.46325879994669,-62.42813378467139,-62.35187691145318,-62.13511997713374
1586,-61.09320260729275,-61.09320260729275,-61.94827102864392,-62.26141147986746,-62.57102559758009,-62.684393844638954,-65.50967760322966,-63.50281096546979,-63.549372438894515,-63.58188614258652,-63.60717457879142,-63.62740532775533,-63.64251274746376,-63.703377670953024,-63.703377670953024,-63.81228082955548,-63.86343336820697,-63.97064336878999,-64.02179590744149,-64.13785819005084,-64.19093664980355,-64.3069989324129,-64.42306121502223,-64.53912349763156,-64.66278296130773,-64.73592618176244,-64.80650718568589,-64.81528111062471,-64.86806049336548,-64.87934871291894,-64.95777205061165,-64.9690602701651,-64.97750158246157,-64.98878980201502,-64.98878980201502,-64.98594289475803,-64.98594289475803,-65.04617611466668,-65.0385689926524,-65.01603569572111,-64.9960646153211,-64.91219752764222,-64.83089265649461,-64.74702556881572,-64.65113869787646,-64.55525182693722,-64.44130854371953,-64.28141469165072,-64.17506858949986,-64.02754863676424,-63.88002868402863,-63.82629455394921,-63.72140788787666,-63.6165212218041,-63.47747419907341,-63.409725999437164,-63.34761126523991,-63.344246249726176,-63.25051331251134,-63.226382700246404,-63.190186781848986,-63.021686811491314,-62.94044955074169,-62.69673776849284
1587,-61.93112222443533,-61.93112222443533,-62.31509343910622,-62.50373316944169,-62.61691700764296,-62.608357066784826,-65.16082192299403,-62.96361485164066,-63.032573198225116,-63.0240070016604,-63.05972706060152,-63.04112403412639,-63.02019012686662,-63.04777364403485,-63.110950677566976,-63.22453721089448,-63.29170472724159,-63.3172193103195,-63.34272925212324,-63.416467159129425,-63.45206067549331,-63.60152253632348,-63.68429512631538,-63.7706549492244,-63.82142125576953,-63.82142125576953,-63.87218756231467,-63.93454830067051,-63.96045114565954,-63.97615938391238,-63.99186762216524,-63.94605781413012,-64.03438054169905,-64.0662962619956,-64.03817863650843,-64.06646801829362,-64.0475420893445,-64.06931492941493,-64.06625867654131,-64.09089445724422,-64.11553023794711,-64.07637811965823,-63.98469614532286,-63.89151401582861,-63.85386205269858,-63.81621008956857,-63.72063843634551,-63.623728432322444,-63.52815677909939,-63.37938134466968,-63.231807278902885,-63.13549671428588,-63.0341017004817,-62.93779113586468,-62.83998041608881,-62.757810740039126,-62.71715759898802,-62.66680120449372,-62.597428760501344,-62.59663445204622,-62.59243956770629,-62.58945265601605,-62.60140030277701,-62.60140030277701
1588,-61.62867962969168,-61.62867962969168,-62.163191378545186,-62.47213857029696,-62.68578171987764,-62.74532561590923,-65.36721980463184,-63.25039269259065,-63.24567477812896,-63.30700416571712,-63.30201076033976,-63.299516191227966,-63.30250105533484,-63.29030954770178,-63.26398062280392,-63.340040483739585,-63.40432361028894,-63.47029989485774,-63.528927536264234,-63.58979242948923,-63.698081958865544,-63.80487133305179,-63.91316086242811,-64.01995023661433,-64.12673961080057,-64.18279704233332,-64.23862171091879,-64.23862171091878,-64.28695260041822,-64.35567743354666,-64.3578173457319,-64.3578173457319,-64.3578173457319,-64.42408645148846,-64.42408645148846,-64.42194653930322,-64.42194653930322,-64.54106869124277,-64.50635028650179,-64.37536051838205,-64.36770755442721,-64.28724710513883,-64.25933850268221,-64.13055888919719,-64.0500984399088,-63.95550057335562,-63.860902706802435,-63.67763290912118,-63.598142459293115,-63.57268201104406,-63.43558787218118,-63.37322713961855,-63.198941722166616,-63.07936219137743,-63.00204774961842,-62.95794415007021,-62.902814650634944,-62.88278172985891,-62.79674866057669,-62.67630236358157,-62.616191206333454,-62.51600594425329,-62.61249961038059,-62.76720990061028
1589,-61.695876239281105,-61.695876239281105,-62.240337435057306,-62.501393977162905,-62.64333061385357,-62.72114908137123,-65.32623725775046,-63.19260414126402,-63.231685943859745,-63.24015162556592,-63.24673604467072,-63.25200357995457,-63.2490187370445,-63.25050351644745,-63.24041996091849,-63.30807931610981,-63.35462862485368,-63.422287980045006,-63.43324375474141,-63.509460558904195,-63.585677363066985,-63.66189416722976,-63.73811097139255,-63.86503730713076,-64.01088062208723,-64.03835506891366,-64.08693956218754,-64.13809209915394,-64.20057627612681,-64.22688526517123,-64.2766339414358,-64.32638261770039,-64.37613129396497,-64.36953604625685,-64.36294079854873,-64.35319197371255,-64.40294064997713,-64.3845750194842,-64.35942448414582,-64.30166656970532,-64.2768429683571,-64.19798933541846,-64.11913570247984,-64.04028206954119,-63.96970096346227,-63.90077332224913,-63.77829793004528,-63.686098679496865,-63.59389942894844,-63.50127143407252,-63.35461340760619,-63.26198541273027,-63.17334790034719,-63.08471038796413,-62.98380986622847,-62.95039278431165,-62.90862143191565,-62.86541347067271,-62.80780285568213,-62.810463177344026,-62.81445365983688,-62.821104463991624,-62.814453659836865,-62.79450124737263
1590,-60.88220993792243,-60.88220993792243,-61.31156564464735,-61.52624349800982,-61.625142777408335,-61.59136650757063,-64.12209326078703,-61.95370993468038,-61.97290478128935,-62.04261609969221,-62.09683601400554,-62.115388354766296,-62.12659659111789,-62.13780482746948,-62.137804855782086,-62.223792282105194,-62.31022923449166,-62.35448138124857,-62.46169131696556,-62.52464910592563,-62.543067183216905,-62.5863088511981,-62.62955051917928,-62.74791599232994,-62.89244338982909,-62.93568505781027,-62.96319148733636,-63.00911599415372,-62.99233185815823,-62.97340598911077,-63.03264343435089,-63.091880879591,-63.17742731480293,-63.15319386541028,-63.15526940598943,-63.183979690459054,-63.18212727545525,-63.26055069768935,-63.30406074759967,-63.27032775371936,-63.26155381298044,-63.26870283738416,-63.19962189593097,-63.154219045452386,-63.045490730930545,-62.98791495207676,-62.87307651044872,-62.68598981530657,-62.507937802572734,-62.38030279635372,-62.25579853317945,-62.069613863522115,-61.93598106874706,-61.79420864793631,-61.69208360019418,-61.61371390320312,-61.5873301104321,-61.55340809115508,-61.49312092810524,-61.516513034587774,-61.416858525871184,-61.403292482478314,-61.37616039569256,-61.37616039569256
1591,-61.085079326156915,-61.085079326156915,-61.996925536233185,-62.364830359926344,-62.67156830726607,-62.81035511429769,-65.64862255224799,-63.676506160183855,-63.6467973988727,-63.668524968561826,-63.685424189431146,-63.6989435661266,-63.698943566126616,-63.73415087866461,-63.760479852015784,-63.746355207611614,-63.77268418096278,-63.87451671081959,-63.89455058715963,-64.0162841598834,-64.08290937720221,-64.14953459452103,-64.2712681672448,-64.33789338456361,-64.48277042771238,-64.61353871663674,-64.70115310198543,-64.71953864849381,-64.83627809894799,-64.836278098948,-64.91484857785464,-64.93527696286395,-65.01203354711978,-65.09060402602643,-64.99672367955232,-65.05486577344962,-65.0781256733538,-65.14218869425417,-65.15269910310487,-65.12546944907825,-65.08263471944063,-65.04445507622312,-64.90047169827878,-64.81428554491917,-64.76661274683168,-64.67610521910659,-64.53343773646904,-64.35556294129353,-64.21289545865599,-64.11839153995882,-63.98868030872366,-63.89609166301683,-63.75896328374654,-63.6620532636742,-63.496112939350816,-63.408022247891736,-63.35644778432999,-63.34043392051915,-63.26040324787473,-63.14836030617253,-63.0683141749642,-62.97007133148086,-62.99628431233144,-62.62952591924866
1592,-61.361845324354064,-61.361845324354064,-62.06438869045635,-62.35871734158748,-62.57753463971206,-62.72341283846179,-65.4724340677931,-63.398123507964094,-63.360126692347556,-63.34930084878406,-63.39927170015798,-63.45204956530646,-63.443777046661694,-63.45828174078493,-63.50570639272816,-63.49910103312844,-63.537205557523215,-63.61669601282265,-63.696186468122086,-63.829725365856675,-63.910712406860284,-63.920092782798164,-64.0423086512954,-64.16452451979262,-64.23271037674691,-64.34420237900004,-64.39228399377234,-64.44974598448252,-64.50782327702028,-64.56405659487083,-64.62028991272139,-64.67371392913505,-64.71133422011457,-64.68321659271152,-64.65509896530845,-64.70463466322585,-64.66836976428402,-64.71790546220143,-64.64254781641048,-64.58121395668928,-64.5198800969681,-64.51988008955652,-64.44859532433985,-64.46317731534691,-64.40034709109207,-64.30016290176829,-64.22958182720758,-64.08178021547357,-64.03229485731046,-63.929075381113684,-63.82585590491691,-63.722636428720136,-63.57537151038368,-63.40140396236781,-63.30484862961386,-63.23364851659724,-63.204170153339284,-63.166269400579054,-63.11573506356542,-63.04498699174633,-62.93886488401768,-62.761994704469934,-62.761994704469934,-62.761994704469934
1593,-59.96752885427556,-59.96752885427556,-60.190954829043555,-60.40975468596844,-60.43637879561826,-60.440562160441154,-62.967018582965295,-60.75475371515748,-60.760737246458014,-60.80390242705032,-60.837475345288766,-60.86433367987953,-60.89412553472149,-60.881082641747106,-60.96498453119169,-61.05702604560247,-61.15075440406929,-61.19793346509317,-61.30300833197633,-61.37714117316595,-61.49985845637851,-61.57399129756815,-61.71374191720041,-61.853492536832675,-61.948626276298526,-62.04376001576436,-62.06487006966135,-62.13252942100128,-62.16421190076889,-62.187667516209984,-62.15714041829229,-62.18059603373339,-62.188539460887455,-62.23828814499672,-62.22853938950752,-62.21879063401832,-62.257261159090085,-62.29573168416185,-62.26540189552696,-62.258796511102005,-62.24086809804461,-62.18329230149603,-62.14206344450648,-62.01223944413365,-61.94331178404639,-61.82537793732878,-61.69551160909615,-61.56165479799961,-61.47301732675653,-61.3339703309657,-61.206246363807296,-61.11816978014009,-60.93827130873801,-60.806106256777426,-60.669829552852,-60.62579347464188,-60.56576027329935,-60.494275418521674,-60.392311474044924,-60.35038100087297,-60.28748529111503,-60.182659108185156,-60.1772641203816,-60.193449083792245
1594,-60.2067131865049,-60.2067131865049,-60.96603446212193,-61.23434562978039,-61.501959699775306,-61.599394900465676,-64.3630393343967,-62.34217174229493,-62.36252955302968,-62.377797911080755,-62.38967330067604,-62.41509657725724,-62.431019482570434,-62.491482175943666,-62.56889439925244,-62.63742909968356,-62.65737929253093,-62.76226596939216,-62.84845214893262,-63.008346126382115,-63.10525617131434,-63.18624325134158,-63.31784036358291,-63.39882744361015,-63.472535241519196,-63.60370506988967,-63.734874898260124,-63.734874898260124,-63.77802341886205,-63.7642746407474,-63.820508009874175,-63.87674137900093,-63.92818580210534,-63.98441917123211,-63.95205736249027,-63.91969555374843,-63.86441151916022,-63.957597248540324,-63.98035850141264,-63.94297677058644,-63.905595039760236,-63.86821330893404,-63.70684530669907,-63.6455114428342,-63.57422667197285,-63.50294190111151,-63.37577024741678,-63.214490867665916,-63.07502168093985,-62.947850027245124,-62.846485637156675,-62.71931398346195,-62.66982862038202,-62.52068457732419,-62.39824316882728,-62.322546609292154,-62.32357201749217,-62.288022880026055,-62.20427370836327,-62.1822597812975,-62.084720731683134,-62.00817986101348,-61.855098119674196,-61.855098119674196
1595,-59.47570458035379,-59.47570458035379,-59.99052010843565,-60.319957740169315,-60.48078416774384,-60.58800178612686,-63.270672113958646,-61.13703902415128,-61.19841392002315,-61.183517152258766,-61.24686726915578,-61.29754736267338,-61.320132748346545,-61.328043604989304,-61.406924406435074,-61.469882239064056,-61.53841694406236,-61.64069974563866,-61.67532320536318,-61.82895220922184,-61.915138370438115,-61.943862526215,-62.08081500573136,-62.20363006720104,-62.27389325960054,-62.34549741860288,-62.38837742182834,-62.44405861201392,-62.503076469737735,-62.55261218078173,-62.53640995609957,-62.62687011110441,-62.65348359339878,-62.68009707569315,-62.64383216636588,-62.62376948172079,-62.639971719658305,-62.71893103125319,-62.6818882845396,-62.5817040866061,-62.569583463582305,-62.49002927152346,-62.41047507946462,-62.33092088740576,-62.27737315436648,-62.17928565464858,-62.09309949128493,-61.905892194951036,-61.84640866875494,-61.742472861559314,-61.60963762160752,-61.50570181441189,-61.37199845082387,-61.20027824622811,-61.08633487736635,-61.06167534869923,-60.97517622951709,-60.92759131439521,-60.789911816435016,-60.743863946802136,-60.67479214235282,-60.559672468270634,-60.47827090206833,-60.61423461353877
1596,-60.79046386705561,-60.79046386705561,-61.22443725407956,-61.35158745912177,-61.488716920391504,-61.52943711270098,-64.10659290727988,-61.926987324163065,-61.92727402605595,-61.96019146641298,-62.013375676436716,-62.055923044455724,-62.090569577305644,-62.16115070554347,-62.2013121646591,-62.27189329289693,-62.33520202952692,-62.36278551944107,-62.436918308876784,-62.50599922090206,-62.60140903208751,-62.645666363341334,-62.68992369459515,-62.78533350578061,-62.88074331696605,-62.97615312815151,-63.02473756655381,-63.119871304477684,-63.16982121255627,-63.20034830662611,-63.17403931188302,-63.260910422618316,-63.34778153335362,-63.32147253861053,-63.29516354386745,-63.32519856578983,-63.34943211201148,-63.37366565823311,-63.343141852524354,-63.38012541444185,-63.371351522977065,-63.28005575011623,-63.231122397141164,-63.190536239279254,-63.11730434704943,-62.993362839820676,-62.89832075599139,-62.764617389359614,-62.667013032057795,-62.4877166259858,-62.35417767329608,-62.22163706554304,-62.04673403790423,-61.945007351611636,-61.84511247822652,-61.78080857653,-61.70042869940934,-61.6523135471149,-61.578968466946144,-61.548154545485694,-61.50193366329502,-61.52761193117874,-61.57896846694616,-61.42489885964389
1597,-59.66735308553356,-59.66735308553356,-60.138808269348374,-60.399744803805824,-60.5710040101378,-60.60349971629707,-63.24509103063986,-61.06771596157228,-61.10314776912667,-61.12972162479247,-61.1503901791992,-61.16542486750609,-61.13784131112379,-61.145189953952546,-61.19708420457664,-61.29798471403798,-61.34540934198183,-61.38908676748338,-61.435011240208745,-61.536073554000005,-61.637135867791265,-61.73969833680102,-61.8917462047221,-61.998778296412084,-62.053916137477984,-62.109053978543876,-62.164191819609776,-62.2211262948734,-62.27069773411414,-62.27706111507681,-62.28342449603948,-62.289787877002155,-62.364876158565295,-62.37123953952797,-62.37974283262999,-62.38824612573199,-62.394609506694664,-62.45663690590886,-62.449336433420946,-62.38847154948864,-62.38847154948864,-62.38274450662224,-62.26002721214951,-62.19916232821721,-62.077128629906646,-62.00606530049813,-61.885957523112985,-61.755766168707815,-61.67530572871213,-61.605979258239266,-61.48587148085412,-61.36140716931535,-61.24490158700769,-61.128396004700036,-61.05978680447869,-60.98951221650979,-60.965381942676245,-60.94876241491886,-60.84371818722652,-60.79611809727622,-60.69950901980074,-60.572105814074995,-60.553194961797416,-60.49646240496469
